establecimiento,filas,dataset
"('COLEGIO PARTICULAR MIXTO MATIAS DE GALVEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DE FORMACION TECNOLOGICO PORTEÑO INFOTECPO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO TÉCNICO DE CAPACITACION Y PRODUCTIVIDAD, INTECAP', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO INTERCULTURAL MIXTO KATOK WINAQ', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO MIXTO BILINGÜE QUETZALLI', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MATÍAS DE GÁLVEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO EL DIVINO MAESTRO', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO LUTERANO CRISTO EL SALVADOR', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO ECOLOGICO CAMPO Y VIDA', 'izabal_diversificado')",[],izabal_diversificado
"('INED PROF. HUGO LEONEL SANCÉ CETINO', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO BILINGÜE CANADIENSE', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO BINLINGÜE CANADIENSE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO TÉCNICO PRIVADO MIXTO SAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO SAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO DR. LUIS VON AHN', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANO MIXTO BILINGÜE MI DULCE PARAISO', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO BILINGÜE ABC', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO ADONAI', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO TÉCNICO VOCACIONAL MAYA', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA TECNICA DE FORMACION Y CAPACITACION DE DESARROLLOS HOTELEROS INTERNATIONAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO RAFAEL ALVAREZ OVALLE', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO DE FORMACIÓN INTEGRAL SAN MARTÍN DE PORRES', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO DE DESARROLLO HUMANO TECNOLOGICO ASOCIACION GRUPO CEIBA', 'izabal_diversificado')",[],izabal_diversificado
"('PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA, PRONEA', 'izabal_diversificado')",[],izabal_diversificado
"('CAB SCHOOL PUERTO BARRIOS', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO DE EDUCACION EXTRAESCOLAR CEEXDEPARTAMENTAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACIÓN CEIF COMP', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA PARTICULAR MIXTO DE BACHILLERATO POR MADUREZ DR. MARIANO GALVEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITTO PARTICULAR MIXTO EL DIVINO MAESTRO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO MONTESSORI JV', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA EL DIVINO MAESTRO JN', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO CIENCIA Y DESARROLLO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA ASOPROBA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS JM', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO VOCACIONAL ITZAGUAL', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO 20 DE OCTUBRE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO ACADEMICO INTEGRADO I.N.A.I', 'izabal_diversificado')",[],izabal_diversificado
"('INED ADSCRITO AL INSTITUTO NACIONAL DE EDUCACION BASICA EXPERIMENTAL CON ORIENTACION OCUPACIONAL DR. LUIS PASTEUR', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA NORMAL DE EDUCACION FISICA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO DE BACH. POR MADUREZ DR. MARIANO GALVEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO EDUCATIVO INTEGRAL POR MADUREZ', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACIÓN, CEIF COMP', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DIVERSIFICADO EN TECNOLOGIA Y TRABAJO INDUSTRIAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO EVANGELICO LA PROFECIA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO SAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO BILINGÜE JOSE CECILIO DEL VALLE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DIVERSIFICADO SAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO MONTESSORI', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO MODERNO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE FORMACION JUVENIL RIO DULCE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO KATERI TEKAKWITHA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO RIO DULCE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MUNDO JUVENIL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO LIC. HECTOR ARTURO CARPIO ESCOBAR', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANO PRIVADO MIXTO DE EDUC. BASICA Y DIVERSIFICADA MONTE PENIEL', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE FORMACIÓN JUVENIL RÍO DULCE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANO PRIVADO MIXTO DE EDUCACION BASICA Y DIVERSIFICADA MONTE PENIEL', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO D GONZALEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO HERMANO PEDRO DE BETANCUR', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO SAN PABLO FE Y ALEGRIA NO. 52', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO SAN JOSE BUENA VISTA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO BILINGÚE SAN FELIPE IZABAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO EVANGELICO NAZARENO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO SAN ANTONIO', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO INFANTIL RIO DULCE', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO ADVENTISTA ELENA G. DE WHITE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DE EDUCACION BASICA Y DIVERSIFICADO DE BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ INBACH', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO DE EDUCACION BASICA Y DIVERSIFICADA EN ESTUDIOS COMERCIALES CON ORIENTACION EN COMPUTACIÓN Y TURISMO NUEVO AMANECER', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DE DIVERSIFICADO POR COOPERATIVA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO AK TENAMIT PUEBLO NUEVO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO DE EDUCACION BASICA Y DIVERSIFICADA BUENOS AIRES', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO COMUNITARIO ANTONIO POP CAAL', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA LICENCIADO JULIO ANTONIO DE LEON SOSA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE FORMACION MAGISTERIAL CON ORIENTACION BILINGÜE Q EQCHI', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA PERITO CONTADOR JN', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO MADRE MIRIAM SIMON', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO PRIVADO TALITA KUMI', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO DE EDUC. BASICA Y BACH. POR MADUREZ PAULO FREIRE', 'izabal_diversificado')",[],izabal_diversificado
"('LIC. GERARD ANTHONY ALLEN ROWE', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA NORMAL BILINGÜE INTERCULTURAL TZOLEB AAL TIJONEL Q EQCHI OXIB KEJ', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO VOCACIONAL COACTEMALAN', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO EMANUEL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MINERVA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO FORMACION BASICA Y PROFESIONAL LATINOAMERICANO', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO DE FORMACION BASICA Y PROFESIONAL LATINOAMERICANO', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO PRIVADO YATZAR NURIM', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA LICDA. IRMA CONSUELO ALVARADO MOSCOSO DE LOPEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO EL MAESTRO AMIGO', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO DE CIENCIA Y TECNOLOGIA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO CRISTIANO BILINGÜE MANANTIAL DE VIDA', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO MAYA SYSTEMS', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO TÉCNICO HERMANO PEDRO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO ELITE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION BASICA Y DIVERSIFICADA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO ALVAREZ OVALLE', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO IZABAL', 'izabal_diversificado')",[],izabal_diversificado
"('INED TÉCNICO MORALENSE, ITM', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO DE EDUCACION DIVERSIFICADA LANQUIN I', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO JOSÉ CECILIO DEL VALLE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO BETHEZDA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO EDUCACIONAL PRIVADO MIXTO INTERACTIVO LEMI', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO TÉCNICO VOCACIONAL HARVARD DE GUATEMALA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DR. JUAN JOSE AREVALO BERMEJO', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO EDUCACIONAL MIXTO DEI VERBUM', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA DE CIENCIAS COMERCIALES FRANCISCO MARROQUIN', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA Y DIVERSIFICADA DR. PEDRO MOLINA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO VOCACIONAL MONTEMARIA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO RAFAEL AREVALO MARTINEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO EVANGELICO PARTICULAR MIXTO BAUTISTA', 'izabal_diversificado')",[],izabal_diversificado
"('INED', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO JIREH', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO FUENTE DE VIDA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO EUCARISTICO DE LA MERCED', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO CRISTO REY', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO GÉNESIS', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO SAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DEJANDO HUELLA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO JOSE CECILIO DEL VALLE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO BILINGÜE FUENTE DE VIDA', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO DE FORMACION PEDAGOGICA HERMANO PEDRO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO DE EDUCACIÓN BASICA Y DIVERSIFICADA DR. PEDRO MOLINA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO BILINGÜE DEL MONTE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA Y DIVERSIFICADA ADS. A COLEGIO BILINGÜE MUNDO INFANTIL', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO DE EDUCACION DIVERSIFICADA PEDRO MOLINA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO BILINGÜE A B C SAN FRANCISCO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO TÉCNICO MORALENSE ITM', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE SUPERACION INTEGRAL EXCELENCIA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MAYA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA P.C. MARCO TULIO RAMIREZ ESTRADA', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO MAYA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO DE EDUCACION BASICA AMILCAR SAGASTUME RAMIREZ', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO PRIVADO MIXTO TINAMITH MANUEL COLOM ARGUETA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO ENRIQUE ESTRADA SANDOVAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO EVANGELICO PRIVADO MIXTO HOREB JULIO GONZALEZ', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO J. HARVARD', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO LIC. DAVID VELA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO PRIVADO MIXTO HAMA LIC. HOLCAR ALEXANDER MORALES ARROYO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA PUENTE', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA PARTICULAR MIXTA LICENCIADO DAVID VELA', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA NACIONAL DE CIENCIAS COMERCIALES PROFESOR OSCAR JAMES DUQUE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA NUEVOS HORIZONTES', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DE ADIESTRAMIENTO DE PERSONAL DE SALUD DR. ALBERTO VIAU DAVILA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NORMAL CENTROAMERICANO PARA SEÑORITAS INCAS', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO NORMAL CENTROAMERICANO PARA VARONES', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO LICEO JALAPA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PARTICULAR MIXTO MODERNO JALAPANECO', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PRIVADO DE EDUCACION DIVERSIFICADA EL PORVENIR', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO LICEO NUEVO MILENIO', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO POR MADUREZ OSCAR DE LEON PALACIOS', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO SAGRADO CORAZON', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PRIVADO MIXTO DE EDUCACION BASICA EDUCARE', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO TÉCNICO PROFESIONAL MIGUEL ANGEL ASTURIAS', 'jalapa_diversificado')",[],jalapa_diversificado
"('CENTRO DE ESTUDIOS DE INGENIERIA Y ARQUITECTURA REMBRANDT', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PARTICULAR MIXTO LICEO GENESIS', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PRIVADO MIXTO DE EDUCACIÓN BÁSICA EDUCARE', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PRIVADO LICEO INTERAMERICANO', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PARTICULAR MIXTO DE BACHILLERATO POR MADUREZ XALAPAN', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO DE EDUCACIÓN BÁSICA EDUCARE', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO TÉCNICO INDUSTRIAL ALBERT EINSTEIN', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PRIVADO MONTE ALTO', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO NUESTRA SEÑORA DE LOS ÁNGELES', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO GUATEMALTECO DE AVIACIÓN Y TURISMO IGAT', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO OSCAR DE LEÓN PALACIOS', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR PARA SEÑORITAS MADRE ÁNGELA', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO JARDÍN INFANTIL AGAZZI', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO ADVENTISTA MORIA', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PREUNIVERSITARIO JUAN PABLO II', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO ROBERTO ANTONIO BONILLA MARROQUÍN', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO MIXTO BILINGÜE DISCOVERY', 'jalapa_diversificado')",[],jalapa_diversificado
"('PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA PRONEA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO NACIONAL DE EDUCACIÓN DIVERSIFICADA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PARTICULAR MIXTO LICEO GÉNESIS', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO SAGRADO CORAZÓN', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PARTICULAR MIXTO DE BACHILLERATO POR MADUREZ XALAPÁN', 'jalapa_diversificado')",[],jalapa_diversificado
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX DEPARTAMENTAL JALAPA', 'jalapa_diversificado')",[],jalapa_diversificado
"('CENTRO EDUCATIVO PALABRA DE VIDA', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO BILINGÜE EL BOSQUE', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO ACTIVO BILINGÜE NUEVA GUATEMALA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO ADOLFO V. HALL DE JALAPA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'jalapa_diversificado')",[],jalapa_diversificado
"('ESCUELA NORMAL DE EDUCACION FISICA', 'jalapa_diversificado')",[],jalapa_diversificado
"('ESCUELA NORMAL DE PARVULOS', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO TÉCNICO INDUSTRIAL ALBERT EINSTEIN POR MADUREZ', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO CIENTIFICO AMERICANO', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PRIVADO DE EDUCACION DE CIENCIAS Y TECNOLOGIA LA SAGRADA FAMILIA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PRIVADO DE EDUCACIÓN DE CIENCIAS Y TECNOLOGIA LA SAGRADA FAMILIA', 'jalapa_diversificado')",[],jalapa_diversificado
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX COOPERATIVA EL RECUERDO/T21', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PRIVADO DE EDUCACIÓN DE CIENCIAS Y TECNOLOGÍA LA SAGRADA FAMILIA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO NACIONAL TECNOLÓGICO', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO POR COOPERATIVA DE MAGISTERIO DE EDUCACION PRIMARIA INTERCULTURAL', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO LICEO SAN LUIS', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO DEL NIVEL MEDIO SUPERACION', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN DIVERSIFICADA', 'jalapa_diversificado')",[],jalapa_diversificado
"('CENTRO DE EDUCACIÓN EXTRAESCOLAR CEEX FUNDACIÓN DECA', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO DEL NIVEL MEDIO SUPERACIÓN', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO MIXTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO TÉCNICO PROFESIONAL EBENEZER', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PRIVADO DE EDUCACION MIXTA CIENCIA Y TECNOLOGIA', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO MONTEOLIVO', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO EL PINO', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO PRIVADO DE EDUCACIÓN MIXTA CIENCIA Y TECNOLOGÍA', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO EVANGELICO LIBERTAD', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO EVANGÉLICO PARTICULAR MIXTO LA PALABRA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO TÉCNICO DE FORMACION INTEGRAL INTECFORI', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACIÓN', 'jalapa_diversificado')",[],jalapa_diversificado
"('ESCUELA NORMAL REGIONAL DE ORIENTE LICENCIADO CLEMENTE MARROQUIN ROJAS', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO LICEO MINERVA', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO LICEO MONJAS', 'jalapa_diversificado')",[],jalapa_diversificado
"('ESCUELA NORMAL REGIONAL DE PARVULOS ADS. A ESCUELA NORMAL REGIONAL DE ORIENTE LIC. CLEMENTE MARROQUIN ROJAS', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO TÉCNICO DE FORMACION INTEGRAL', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO TÉCNICO INDUSTRIAL MIGUEL FARADAY', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO TÉCNICO MIXTO MONTE NEVADO DE ORIENTE', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO EL DIVINO MAESTRO', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO CENTRO DE ESTUDIOS DE INFORMATICA COMPUMASTER', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO SAN JOSÉ', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO LA SAGRADA FAMILIA', 'jalapa_diversificado')",[],jalapa_diversificado
"('INSTITUTO TÉCNICO INSDUSTRIAL ALBERT EINSTEIN', 'jalapa_diversificado')",[],jalapa_diversificado
"('COLEGIO PARTICULAR MIXTO CENTRO DE ESTUDIOS DE INFORMÁTICA COMPUMASTER', 'jalapa_diversificado')",[],jalapa_diversificado
