establecimiento,filas,dataset
"('COLEGIO CRISTIANOEL LABRADOR', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO MIXTO ADVENTISTAVALPARAISO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO ESFUERZO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PARTICULAR MIXTO DEMOCRACENSE', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTOESFUERZO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PARROQUIAL PRIVADO MIXTO SANTA TERESITA DEL NINO JESUS', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO MIXTONAZARET', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO DE MAGISTERIO DE EDUCACION PRIMARIA INTERCULTURAL', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO INTERCULTURAL', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO MIXTO LAS DOCE PERLAS', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTOSUPERACION', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO PRIVADO MIXTO CASTILLO FUERTE', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO PRIVADO MIXTOCASTILLO FUERTE', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO MIXTO PRIVADODANIEL ARMAS', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA DANIEL ARMAS', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA BACHILLERATO POR MADUREZ', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO MIXTO NAZARET', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTOEL SENDERO DEL SABER', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTOEL FORMADOR', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA, TODOSANTERO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('LICEO PRIVADO MIXTO MAM DE DESARROLLO EDUCATIVO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTOEL PARAISO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('LICEO PRIVADO SENOR SAN MARTIN', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('LICEO PRIVADO MIXTO MAM DE DESARROLLO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('LICEO PRIVADO SENOR SAN MARTIN CUCHUMATAN', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA CANTON EL BOSQUE', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTOELOHIM', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO DIVERSIFICADO MIXTOJOLOM KONOB', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('LICEO TECNOLOGICO BILINGUE GUATEMALAN', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PARROQUIALSANTA EULALIA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA SANTA EULALIA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTO EVANGELICOSHALEM', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO DIVERSIFICADO MIXTO JOLOM KONOB', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA YINHATIL NABEN SEMILLA DE LA SABIDURIA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALAAMERG', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO NORMAL MIXTO POR COOPERATIVA ADSCRITO AL INSTITUTO DE EDUCACION BASICA POR COOPERATIVA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTO PREUNIVERSITARIOLAGOS DE YALANHUITZ', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO MIXTO MONTE HOREB', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('CENTRO COMUNITARIO DE EDUCACION YINHATIL NABEN SEMILLA DE LA SABIDURIA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO NORMAL MIXTO POR COOPERATIVA ADSCRITO AL INSTITUTO EDUCACION BASICA POR COOPERATIVA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('LICEO PRIVADO MIXTOPANAMERICANO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO DIVERSIFICADO CIENCIA Y PROGRESO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTOGENESIS', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTO CIENCIA Y CULTURA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL NUEVO AMANCER', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO BILINGUE INTERCULTURALNUEVO AMANECER', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO TECNOLOGICO REGIONAL DEL NORTE INTERN KAB`TZIN', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PARAISO ESCONDIDO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PREUNIVERSITARIODEL VALLE', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTONUEVOS HORIZONTES', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO NORMAL PRIVADO JUAN JOSE AREVALO BERMEJO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO MIXTOMIGUEL ANGEL ASTURIAS', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('ESCUELA DE CAFICULTURA REGION HUISTA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO NORMAL MIXTO PRIVADOJUAN JOSE AREVALO BERMEJO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO NORMAL PRIVADOJUAN JOSE AREVALO BERMEJO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO CRISTIANO BETHEL', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO NORMAL MIXTO PRIVADO JUAN JOSE AREVALO BERMEJO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO MIXTO PRIVADO BETHEL', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('LICEO PRIVADO MIXTO REAL AMERICANO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO DIVERSIFICADO BILINGUE OXLAJNH TZ ALANH', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO DE EDUCACION DIVERSFICADA POR COOPERATIVA DE ENSENANZAOXLAJNH TZALANH', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('CENTRO EDUCATIVO SAPIENCIAL', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTO EL PARAISO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTOLA UNION', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO TECNICO PARTICULAR MAYA JAGUAR', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTO SANTA MARTA VILLA SENOR', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INED', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('ASOCIACION DE MAESTROS DE EDUCACION DE GUATEMALA AMERG', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO MIXTO COMUNITARIO DE EDUCACION BILINGUE INTERCULTURAL SANTA CRUZ', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO MIXTO BEREA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSENANZA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA  AMERG', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO DE CIENCIA Y TECNOLOGIA PARA EL DESARROLLO INTEGRALSHALOM', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('ASOCIACION DE MAESTROS DE EDUCACION RURAL DE GUATEMALA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO CRISTIANO PRESENCIA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PARROQUIAL MIXTOSANTA CRUZ', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO MIXTOBEREA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO NORMAL MIXTO DE NOROCCIDENTE PEM RODERICO ALFREDO MARTINEZ ESCOBEDO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO BEREA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO MIXTO SANTA MARTA VILLA SENOR', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO CARLOS SAGASTUME PEREZ', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('ESCUELA NORMAL INFANTIL BILINGUE INTERCULTURAL ADSCRITA A INSTITUTO NORMAL DE NOROCCIDENTE', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COOPERACION MESOAMERICANA PARA EL DESARROLLO Y LA PAZ COMADEP', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO AGUACATECOCAMINO AL PROGRESO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO MUNICIPAL DE EDUCACION DIVERSIFICADA CLIMENTORO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO MIXTO MAYA AGUACATECO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO MAYANCE AGUACATECO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADOEL NUEVO MILLENIUM', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO EVANGELICO BELEN', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO DE EDUCACION POR MADUREZ IPEM', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO EL NUEVO MILLENIUM', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTOPETZALENSE', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO DE EDUCACION FORMAL INTEGRAL POR MADUREZ CIENCIA Y TECNOLOGIA', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO CHIMBAL', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO CHIMB AL', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO AURELIO BALDOR', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PRIVADO MIXTO EL NUEVO MILENIO', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('LICEO PRIVADO MIXTO DAVINCI', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO DE EDUCACION MEDIA VALENTON UNION CANTINIL', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION MEDIA BUENOS AIRES', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('COLEGIO PARROQUIAL MONSE%OR ANDRES GIRON', 'huehuetenango_diversificado')",[],huehuetenango_diversificado
"('ESCUELA NACIONAL MIXTA DE CIENCIAS COMERCIALES DOMINGO JUARROS', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA PARTICULAR MIXTAJUSTO RUFINO BARRIOS', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO DE CIENCIAS DE LA COMPUTACION', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO CRISTO REY', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO TECNICO PRIVADO MIXTO LA PATRIA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO MIXTO EXPERIMENTALEDUCARE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANO PRIVADO MIXTOCRISTO VIENE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZEL PORVENIR', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA PARTICULAR MIXTA JUSTO RUFINO BARRIOS', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTOPIEDRAS NEGRAS', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO TECNICO GUATEMALTECO IDETI', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANOMARANATHA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTODESARROLLO Y CIENCIA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PREUNIVERSITARIO DE IZABALPREU', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVOLICEO CENTROAMERICANO', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO CONCEPCION DE MARIA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO EDUCACIONAL INTERACTIVO LEI', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO OFICIAL DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ TIERRA DE DIOS', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO JOSE MARIA BONILLA RUANO', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO SHADDAI', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO MIXTO INTEGRAL MARIA CHINCHILLA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO EDUCACIONAL MIXTO CRISTIANO VIDA NUEVA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANO PRIVADO MIXTO CRISTO VIENE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DE EDUCACION BASICA Y BACHILLERATO POR MADUREZ EMPORNAC', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO EDUCATIVO DE FORMACION INTEGRAL FUENTE DE VIDA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MATIAS DE GALVEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DE FORMACION TECNOLOGICO PORTENO INFOTECPO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO TECNICO DE CAPACITACION Y PRODUCTIVIDAD, INTECAP', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO INTERCULTURAL MIXTOKATOK WINAQ', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO MIXTO BILINGUEQUETZALLI', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA INED', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTOMATIAS DE GALVEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTOEL DIVINO MAESTRO', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO LUTERANOCRISTO EL SALVADOR', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO ECOLOGICOCAMPO Y VIDA', 'izabal_diversificado')",[],izabal_diversificado
"('INED PROF. HUGO LEONEL SANCE CETINO', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO BILINGUE CANADIENSE', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO BINLINGUE CANADIENSE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO TECNICO PRIVADO MIXTOSAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTOSAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO DR. LUIS VON AHN', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANO MIXTO BILINGUEMI DULCE PARAISO', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO BILINGUE ABC', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTOADONAI', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO TECNICO VOCACIONALMAYA', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA TECNICA DE FORMACION Y CAPACITACION DE DESARROLLOS HOTELEROS INTERNATIONAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTORAFAEL ALVAREZ OVALLE', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO DE FORMACION INTEGRAL SAN MARTIN DE PORRES', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO DE DESARROLLO HUMANO TECNOLOGICO ASOCIACION GRUPO CEIBA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO MIXTO BILINGUE QUETZALLI', 'izabal_diversificado')",[],izabal_diversificado
"('PROGRAMA NACIONAL DE EDUCACION ALTERNATIVA, PRONEA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO SAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('CAB SCHOOL PUERTO BARRIOS', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO DE EDUCACION EXTRAESCOLAR CEEXDEPARTAMENTAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACION CEIF COMP', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA PARTICULAR MIXTO DE BACHILLERATO POR MADUREZDR. MARIANO GALVEZ', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO PIEDRAS NEGRAS', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PREUNIVERSITARIO DE IZABAL PREU', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTOJOSE MARIA BONILLA RUANO', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTOMIGUEL ANGEL ASTURIAS', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITTO PARTICULAR MIXTO EL DIVINO MAESTRO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA LICEO MONTESSORI JV', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA EL DIVINO MAESTRO JN', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTOCIENCIA Y DESARROLLO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA ASOPROBA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MIGUEL ANGEL ASTURIAS JM', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO EL DIVINO MAESTRO', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO VOCACIONAL ITZAGUAL', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO 20 DE OCTUBRE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO ACADEMICO INTEGRADO I.N.A.I', 'izabal_diversificado')",[],izabal_diversificado
"('INED ADSCRITO AL INSTITUTO NACIONAL DE EDUCACION BASICA EXPERIMENTAL CON ORIENTACION OCUPACIONAL DR. LUIS PASTEUR', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DIVERSIFICADO POR COOPERATIVA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA IGER', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA NORMAL DE EDUCACION FISICA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO DE BACH. POR MADUREZ DR. MARIANO GALVEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO EDUCATIVO INTEGRAL POR MADUREZ', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO TECNICO VOCACIONAL MAYA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO EDUCATIVO PRIVADO MIXTO DE FORMACION INTEGRAL EN COMPUTACION, CEIF COMP', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DIVERSIFICADO EN TECNOLOGIA Y TRABAJO INDUSTRIAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO EVANGELICO LA PROFECIA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO SAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO BILINGUE JOSE CECILIO DEL VALLE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DIVERSIFICADO SAN JOSE', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO MONTESSORI', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO MIXTO MODERNO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE FORMACION JUVENILRIO DULCE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTOKATERI TEKAKWITHA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO RIO DULCE', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO MUNDO JUVENIL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO LIC. HECTOR ARTURO CARPIO ESCOBAR', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANO PRIVADO MIXTO DE EDUC. BASICA Y DIVERSIFICADAMONTE PENIEL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO CRISTIANO PRIVADO MIXTO DE EDUCACION BASICA Y DIVERSIFICADAMONTE PENIEL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTOD GONZALEZ', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTOHERMANO PEDRO DE BETANCUR', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO SAN PABLO FE Y ALEGRIA NO. 52', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO SAN JOSE BUENA VISTA', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO BILINGUESAN FELIPE IZABAL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTO EVANGELICONAZARENO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTOSAN ANTONIO', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO INFANTIL RIO DULCE', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO ADVENTISTA ELENA G. DE WHITE', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DE EDUCACION BASICA Y DIVERSIFICADO DE BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ INBACH', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO DE EDUCACION BASICA Y DIVERSIFICADA EN ESTUDIOS COMERCIALES CON ORIENTACION EN COMPUTACION Y TURISMO NUEVO AMANECER', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO DE DIVERSIFICADO POR COOPERATIVA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTO AK TENAMIT PUEBLO NUEVO', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO DE EDUCACION BASICA Y DIVERSIFICADA BUENOS AIRES', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO COMUNITARIOANTONIO POP CAAL', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA LICENCIADO JULIO ANTONIO DE LEON SOSA', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE FORMACION MAGISTERIAL CON ORIENTACION BILINGUE Q EQCHI', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA PERITO CONTADOR JN', 'izabal_diversificado')",[],izabal_diversificado
"('INSTITUTO PARTICULAR MIXTOMADRE MIRIAM SIMON', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVO PRIVADO TALITA KUMI', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PRIVADO MIXTO DE EDUC. BASICA Y BACH. POR MADUREZ PAULO FREIRE', 'izabal_diversificado')",[],izabal_diversificado
"('LIC. GERARD ANTHONY ALLEN ROWE', 'izabal_diversificado')",[],izabal_diversificado
"('ESCUELA NORMAL BILINGUE INTERCULTURAL TZOLEB AAL TIJONEL Q EQCHI OXIB KEJ', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO VOCACIONAL COACTEMALAN', 'izabal_diversificado')",[],izabal_diversificado
"('CENTRO EDUCATIVOEMANUEL', 'izabal_diversificado')",[],izabal_diversificado
"('COLEGIO PARTICULAR MIXTOMINERVA', 'izabal_diversificado')",[],izabal_diversificado
"('LICEO FORMACION BASICA Y PROFESIONALLATINOAMERICANO', 'izabal_diversificado')",[],izabal_diversificado
